product_id,product_name,return_reason,product_category,order_count,return_count,total_refunded,avg_refund,return_rate_percent
318,"portable speaker","item arrived late",electronics,46,1,365.88,365.88,2.17
318,"portable speaker","wrong item",electronics,46,1,731.76,731.76,2.17
450,"portable monitor","arrived damaged",electronics,46,1,273.41,273.41,2.17
537,"wireless monitor","arrived damaged",electronics,46,1,143.32,143.32,2.17
600,"portable headphones","arrived damaged",electronics,46,1,220.74,220.74,2.17
600,"portable headphones","item arrived late",electronics,46,1,220.74,220.74,2.17
600,"portable headphones","product did not match description",electronics,46,1,220.74,220.74,2.17
751,"portable camera","arrived damaged",electronics,46,1,176.3,176.3,2.17
751,"portable camera",defective,electronics,46,1,176.3,176.3,2.17
751,"portable camera","wrong item",electronics,46,1,176.3,176.3,2.17
757,"compact monitor","arrived damaged",electronics,46,1,821.84,821.84,2.17
757,"compact monitor","found a better price",electronics,46,1,821.84,821.84,2.17
757,"compact monitor","wrong item",electronics,46,1,2054.6,2054.6,2.17
866,"wireless camera","found a better price",electronics,46,1,347.32,347.32,2.17
866,"wireless camera","product did not match description",electronics,46,1,347.32,347.32,2.17
895,"portable monitor","changed mind",electronics,46,1,1310.34,1310.34,2.17
895,"portable monitor","wrong item",electronics,46,1,873.56,873.56,2.17
105,"compact headphones","arrived damaged",electronics,47,1,1225.28,1225.28,2.13
105,"compact headphones","no longer needed",electronics,47,1,306.32,306.32,2.13
187,"smart monitor","arrived damaged",electronics,47,1,685.52,685.52,2.13
187,"smart monitor","product did not match description",electronics,47,1,685.52,685.52,2.13
219,"smart camera","arrived damaged",electronics,47,1,890.76,890.76,2.13
219,"smart camera","no longer needed",electronics,47,1,222.69,222.69,2.13
219,"smart camera","wrong item",electronics,47,1,222.69,222.69,2.13
337,"portable headphones","item arrived late",electronics,47,1,934.42,934.42,2.13
351,"compact speaker","wrong item",electronics,47,1,863.28,863.28,2.13
708,"compact monitor","wrong item",electronics,47,1,512.22,512.22,2.13
923,"wireless monitor","item arrived late",electronics,47,1,112.0,112.0,2.13
923,"wireless monitor","no longer needed",electronics,47,1,112.0,112.0,2.13
923,"wireless monitor","wrong item",electronics,47,1,44.8,44.8,2.13
1097,"smart headphones","arrived damaged",electronics,47,1,171.0,171.0,2.13
1097,"smart headphones","found a better price",electronics,47,1,142.5,142.5,2.13
1097,"smart headphones","product did not match description",electronics,47,1,28.5,28.5,2.13
1176,"compact monitor","arrived damaged",electronics,47,1,376.41,376.41,2.13
1176,"compact monitor","product did not match description",electronics,47,1,752.82,752.82,2.13
1176,"compact monitor","wrong item",electronics,47,1,1129.23,1129.23,2.13
1193,"smart headphones",defective,electronics,47,1,65.11,65.11,2.13
1193,"smart headphones","no longer needed",electronics,47,1,195.33,195.33,2.13
1193,"smart headphones","product did not match description",electronics,47,1,130.22,130.22,2.13
1243,"smart monitor","arrived damaged",electronics,47,1,195.79,195.79,2.13
1243,"smart monitor","changed mind",electronics,47,1,783.16,783.16,2.13
1243,"smart monitor","found a better price",electronics,47,1,391.58,391.58,2.13
1243,"smart monitor","item arrived late",electronics,47,1,195.79,195.79,2.13
1243,"smart monitor","product did not match description",electronics,47,1,195.79,195.79,2.13
56,"wireless headphones",defective,electronics,48,1,843.86,843.86,2.08
56,"wireless headphones","item arrived late",electronics,48,1,421.93,421.93,2.08
56,"wireless headphones","no longer needed",electronics,48,1,843.86,843.86,2.08
56,"wireless headphones","product did not match description",electronics,48,1,2109.65,2109.65,2.08
223,"smart speaker","arrived damaged",electronics,48,1,167.56,167.56,2.08
223,"smart speaker","found a better price",electronics,48,1,335.12,335.12,2.08
223,"smart speaker","no longer needed",electronics,48,1,670.24,670.24,2.08
464,"wireless camera",defective,electronics,48,1,358.1,358.1,2.08
464,"wireless camera","item arrived late",electronics,48,1,358.1,358.1,2.08
464,"wireless camera","product did not match description",electronics,48,1,358.1,358.1,2.08
464,"wireless camera","wrong item",electronics,48,1,358.1,358.1,2.08
682,"smart headphones","arrived damaged",electronics,48,1,468.38,468.38,2.08
682,"smart headphones","found a better price",electronics,48,1,936.76,936.76,2.08
682,"smart headphones","item arrived late",electronics,48,1,936.76,936.76,2.08
682,"smart headphones","wrong item",electronics,48,1,468.38,468.38,2.08
692,"portable camera","changed mind",electronics,48,1,280.98,280.98,2.08
692,"portable camera","found a better price",electronics,48,1,93.66,93.66,2.08
692,"portable camera","product did not match description",electronics,48,1,374.64,374.64,2.08
692,"portable camera","wrong item",electronics,48,1,374.64,374.64,2.08
820,"compact monitor","found a better price",electronics,48,1,214.65,214.65,2.08
820,"compact monitor","no longer needed",electronics,48,1,286.2,286.2,2.08
820,"compact monitor","product did not match description",electronics,48,1,214.65,214.65,2.08
826,"wireless camera","no longer needed",electronics,48,1,1373.22,1373.22,2.08
978,"compact speaker","item arrived late",electronics,48,1,358.78,358.78,2.08
978,"compact speaker","product did not match description",electronics,48,1,717.56,717.56,2.08
1067,"portable camera","changed mind",electronics,48,1,1927.5,1927.5,2.08
1067,"portable camera","no longer needed",electronics,48,1,1542.0,1542.0,2.08
1157,"compact camera","changed mind",electronics,48,1,174.74,174.74,2.08
1178,"wireless headphones","found a better price",electronics,48,1,119.33,119.33,2.08
1178,"wireless headphones","no longer needed",electronics,48,1,596.65,596.65,2.08
1178,"wireless headphones","wrong item",electronics,48,1,119.33,119.33,2.08
66,"smart monitor",defective,electronics,49,1,151.08,151.08,2.04
66,"smart monitor","no longer needed",electronics,49,1,50.36,50.36,2.04
181,"compact speaker","arrived damaged",electronics,49,1,1787.2,1787.2,2.04
181,"compact speaker","changed mind",electronics,49,1,2234.0,2234.0,2.04
181,"compact speaker",defective,electronics,49,1,893.6,893.6,2.04
181,"compact speaker","item arrived late",electronics,49,1,893.6,893.6,2.04
181,"compact speaker","no longer needed",electronics,49,1,446.8,446.8,2.04
183,"wireless headphones","item arrived late",electronics,49,1,652.04,652.04,2.04
183,"wireless headphones","product did not match description",electronics,49,1,326.02,326.02,2.04
211,"portable camera","arrived damaged",electronics,49,1,1143.2,1143.2,2.04
211,"portable camera","product did not match description",electronics,49,1,285.8,285.8,2.04
211,"portable camera","wrong item",electronics,49,1,285.8,285.8,2.04
306,"smart monitor","changed mind",electronics,49,1,336.16,336.16,2.04
306,"smart monitor","product did not match description",electronics,49,1,336.16,336.16,2.04
306,"smart monitor","wrong item",electronics,49,1,336.16,336.16,2.04
570,"wireless speaker","changed mind",electronics,49,1,350.04,350.04,2.04
570,"wireless speaker","item arrived late",electronics,49,1,1050.12,1050.12,2.04
570,"wireless speaker","product did not match description",electronics,49,1,350.04,350.04,2.04
570,"wireless speaker","wrong item",electronics,49,1,700.08,700.08,2.04
673,"wireless headphones",defective,electronics,49,1,1523.85,1523.85,2.04
673,"wireless headphones","found a better price",electronics,49,1,1523.85,1523.85,2.04
673,"wireless headphones","wrong item",electronics,49,1,304.77,304.77,2.04
712,"compact camera","changed mind",electronics,49,1,1108.02,1108.02,2.04
712,"compact camera","wrong item",electronics,49,1,369.34,369.34,2.04
741,"wireless monitor",defective,electronics,49,1,1274.08,1274.08,2.04
741,"wireless monitor","item arrived late",electronics,49,1,1274.08,1274.08,2.04
741,"wireless monitor","wrong item",electronics,49,1,318.52,318.52,2.04
1202,"portable headphones","product did not match description",electronics,49,1,232.72,232.72,2.04
81,"compact speaker","changed mind",electronics,50,1,985.06,985.06,2.0
81,"compact speaker","item arrived late",electronics,50,1,985.06,985.06,2.0
81,"compact speaker","no longer needed",electronics,50,1,985.06,985.06,2.0
81,"compact speaker","wrong item",electronics,50,1,985.06,985.06,2.0
164,"compact speaker","arrived damaged",electronics,50,1,375.41,375.41,2.0
164,"compact speaker",defective,electronics,50,1,750.82,750.82,2.0
164,"compact speaker","item arrived late",electronics,50,1,1126.23,1126.23,2.0
164,"compact speaker","product did not match description",electronics,50,1,375.41,375.41,2.0
251,"wireless headphones","arrived damaged",electronics,50,1,610.9,610.9,2.0
251,"wireless headphones","item arrived late",electronics,50,1,305.45,305.45,2.0
251,"wireless headphones","wrong item",electronics,50,1,1221.8,1221.8,2.0
281,"smart camera","arrived damaged",electronics,50,1,430.1,430.1,2.0
281,"smart camera","changed mind",electronics,50,1,860.2,860.2,2.0
281,"smart camera","item arrived late",electronics,50,1,860.2,860.2,2.0
281,"smart camera","product did not match description",electronics,50,1,215.05,215.05,2.0
281,"smart camera","wrong item",electronics,50,1,430.1,430.1,2.0
506,"wireless headphones","changed mind",electronics,50,1,45.4,45.4,2.0
506,"wireless headphones","no longer needed",electronics,50,1,22.7,22.7,2.0
583,"portable headphones","changed mind",electronics,50,1,319.41,319.41,2.0
583,"portable headphones","no longer needed",electronics,50,1,319.41,319.41,2.0
657,"portable camera","no longer needed",electronics,50,1,148.14,148.14,2.0
657,"portable camera","wrong item",electronics,50,1,444.42,444.42,2.0
739,"smart monitor","wrong item",electronics,50,1,139.78,139.78,2.0
850,"compact camera","arrived damaged",electronics,50,1,689.18,689.18,2.0
850,"compact camera","found a better price",electronics,50,1,344.59,344.59,2.0
850,"compact camera","no longer needed",electronics,50,1,689.18,689.18,2.0
880,"wireless camera","found a better price",electronics,50,1,129.56,129.56,2.0
880,"wireless camera","no longer needed",electronics,50,1,259.12,259.12,2.0
880,"wireless camera","product did not match description",electronics,50,1,259.12,259.12,2.0
880,"wireless camera","wrong item",electronics,50,1,647.8,647.8,2.0
1030,"compact speaker","found a better price",electronics,50,1,1459.86,1459.86,2.0
1030,"compact speaker","item arrived late",electronics,50,1,2433.1,2433.1,2.0
1030,"compact speaker","no longer needed",electronics,50,1,1946.48,1946.48,2.0
1049,"wireless monitor","changed mind",electronics,50,1,828.9,828.9,2.0
1049,"wireless monitor","found a better price",electronics,50,1,1657.8,1657.8,2.0
1102,"wireless headphones","changed mind",electronics,50,1,858.16,858.16,2.0
1102,"wireless headphones","no longer needed",electronics,50,1,214.54,214.54,2.0
1102,"wireless headphones","wrong item",electronics,50,1,214.54,214.54,2.0
1133,"portable camera",defective,electronics,50,1,67.29,67.29,2.0
1133,"portable camera","product did not match description",electronics,50,1,67.29,67.29,2.0
1180,"compact monitor","product did not match description",electronics,50,1,803.52,803.52,2.0
1180,"compact monitor","wrong item",electronics,50,1,200.88,200.88,2.0
68,"compact speaker","found a better price",electronics,51,1,927.05,927.05,1.96
68,"compact speaker","no longer needed",electronics,51,1,556.23,556.23,1.96
68,"compact speaker","wrong item",electronics,51,1,185.41,185.41,1.96
272,"portable speaker","changed mind",electronics,51,1,1309.24,1309.24,1.96
272,"portable speaker","no longer needed",electronics,51,1,654.62,654.62,1.96
467,"compact monitor","arrived damaged",electronics,51,1,334.98,334.98,1.96
467,"compact monitor","changed mind",electronics,51,1,1339.92,1339.92,1.96
467,"compact monitor","no longer needed",electronics,51,1,669.96,669.96,1.96
495,"smart headphones","arrived damaged",electronics,51,1,134.14,134.14,1.96
495,"smart headphones","no longer needed",electronics,51,1,67.07,67.07,1.96
495,"smart headphones","product did not match description",electronics,51,1,67.07,67.07,1.96
509,"compact speaker","changed mind",electronics,51,1,401.44,401.44,1.96
618,"smart headphones","item arrived late",electronics,51,1,1073.24,1073.24,1.96
626,"compact speaker",defective,electronics,51,1,273.7,273.7,1.96
626,"compact speaker","item arrived late",electronics,51,1,273.7,273.7,1.96
769,"compact headphones","changed mind",electronics,51,1,696.36,696.36,1.96
769,"compact headphones",defective,electronics,51,1,348.18,348.18,1.96
769,"compact headphones","product did not match description",electronics,51,1,696.36,696.36,1.96
899,"compact monitor","arrived damaged",electronics,51,1,1610.68,1610.68,1.96
1013,"compact speaker","no longer needed",electronics,51,1,181.31,181.31,1.96
1013,"compact speaker","product did not match description",electronics,51,1,181.31,181.31,1.96
1090,"portable camera",defective,electronics,51,1,186.07,186.07,1.96
1090,"portable camera","no longer needed",electronics,51,1,186.07,186.07,1.96
1090,"portable camera","wrong item",electronics,51,1,372.14,372.14,1.96
1108,"smart headphones",defective,electronics,51,1,1557.65,1557.65,1.96
1124,"portable speaker","arrived damaged",electronics,51,1,454.04,454.04,1.96
1124,"portable speaker","changed mind",electronics,51,1,454.04,454.04,1.96
1124,"portable speaker","found a better price",electronics,51,1,454.04,454.04,1.96
1124,"portable speaker","product did not match description",electronics,51,1,1362.12,1362.12,1.96
1124,"portable speaker","wrong item",electronics,51,1,1362.12,1362.12,1.96
1189,"smart monitor","arrived damaged",electronics,51,1,100.43,100.43,1.96
1189,"smart monitor","changed mind",electronics,51,1,100.43,100.43,1.96
1189,"smart monitor","found a better price",electronics,51,1,100.43,100.43,1.96
159,"smart speaker","arrived damaged",electronics,52,1,914.1,914.1,1.92
159,"smart speaker","wrong item",electronics,52,1,457.05,457.05,1.92
163,"compact monitor",defective,electronics,52,1,467.68,467.68,1.92
