return_id,order_id,customer_id,reason,return_date,refunded_amount
RET-34088262,SO-07123157,CUST-4999,"no longer needed",2025-01-23,8004.75
RET-56971178,SO-07138146,CUST-4883,"no longer needed",2025-07-19,7220.62
RET-66039898,SO-07746865,CUST-4569,"no longer needed",2024-11-24,2063.52
RET-70189078,SO-07842111,CUST-4449,"no longer needed",2025-02-03,5798.35
RET-66273832,SO-08051342,CUST-5244,"no longer needed",2025-06-25,9414.52
RET-65739439,SO-08061973,CUST-4068,"no longer needed",2024-07-29,1375.17
RET-69146442,SO-08537656,CUST-3894,"no longer needed",2025-03-23,1462.46
RET-82141257,SO-08713902,CUST-3704,"no longer needed",2025-07-01,3516.19
RET-87308531,SO-09226638,CUST-4604,"no longer needed",2024-12-03,4599.1
RET-43867381,SO-09624337,CUST-4549,"no longer needed",2024-09-17,7685.52
RET-37047541,SO-09861833,CUST-4593,"no longer needed",2025-02-14,2244.69
RET-96692494,SO-10013840,GUEST-100788,"no longer needed",2025-05-16,1461.11
RET-00252877,SO-10186821,CUST-4812,"no longer needed",2025-04-16,581.98
RET-20248680,SO-10191139,CUST-4072,"no longer needed",2025-05-24,2986.55
RET-84728868,SO-10923976,CUST-4730,"no longer needed",2025-03-08,1449.95
RET-77704630,SO-10945952,CUST-5084,"no longer needed",2024-12-15,125.23
RET-35606173,SO-11046059,CUST-3607,"no longer needed",2025-04-21,2617.82
RET-83785082,SO-11195476,CUST-3658,"no longer needed",2024-10-22,7278.7
RET-88281995,SO-11247021,CUST-4463,"no longer needed",2024-11-21,4101.3
RET-24869787,SO-11494739,GUEST-101160,"no longer needed",2025-06-18,8276.0
RET-00962516,SO-11536513,CUST-4178,"no longer needed",2024-08-28,881.42
RET-67033032,SO-11584703,CUST-4932,"no longer needed",2025-04-02,3300.28
RET-28866352,SO-11842047,GUEST-101129,"no longer needed",2024-12-11,5920.6
RET-76012465,SO-12451772,CUST-4522,"no longer needed",2024-08-30,4861.09
RET-90259719,SO-12889907,CUST-5076,"no longer needed",2025-06-24,1494.19
RET-30496797,SO-13022818,CUST-4441,"no longer needed",2025-05-01,2206.33
RET-98476648,SO-13078017,CUST-4000,"no longer needed",2024-10-24,3135.39
RET-53330389,SO-13399264,CUST-4980,"no longer needed",2025-07-15,2881.51
RET-04392570,SO-13789059,CUST-4186,"no longer needed",2024-10-06,561.93
RET-94852857,SO-13831223,CUST-4897,"no longer needed",2024-12-24,7284.94
RET-03995486,SO-14796857,CUST-3701,"no longer needed",2025-01-09,4827.1
RET-70729015,SO-14876268,CUST-3715,"no longer needed",2025-04-06,7617.31
RET-97684533,SO-15046006,CUST-4851,"no longer needed",2024-10-09,1255.84
RET-01096368,SO-15224314,CUST-4436,"no longer needed",2025-01-12,356.47
RET-02969475,SO-15345512,CUST-4231,"no longer needed",2025-05-25,61.56
RET-79170129,SO-15652797,CUST-3458,"no longer needed",2024-08-19,663.21
RET-89825192,SO-15682116,CUST-4656,"no longer needed",2024-08-07,5734.97
RET-27938925,SO-15983974,CUST-4845,"no longer needed",2024-10-20,3820.18
RET-35462919,SO-17189761,CUST-4278,"no longer needed",2025-05-10,4812.32
RET-96981961,SO-17344588,CUST-5036,"no longer needed",2025-06-30,389.03
RET-50278100,SO-17469786,CUST-4263,"no longer needed",2024-08-07,247.96
RET-50210208,SO-17607635,CUST-3832,"no longer needed",2024-09-12,7561.72
RET-82850736,SO-17681168,CUST-3829,"no longer needed",2025-06-24,2901.76
RET-05205851,SO-17754512,CUST-4195,"no longer needed",2025-01-04,2943.68
RET-33575147,SO-18243240,CUST-4248,"no longer needed",2025-03-18,4432.57
RET-95420207,SO-18289496,CUST-5240,"no longer needed",2025-05-11,3809.16
RET-90819512,SO-20010452,CUST-5218,"no longer needed",2024-12-02,294.46
RET-86426728,SO-20281945,CUST-4222,"no longer needed",2024-08-26,765.52
RET-16572710,SO-20704477,CUST-3494,"no longer needed",2024-08-24,874.03
RET-38278465,SO-21488064,CUST-4961,"no longer needed",2025-01-26,4448.47
RET-86948800,SO-21622331,CUST-4367,"no longer needed",2024-09-07,999.39
RET-57841504,SO-21749488,CUST-4509,"no longer needed",2025-07-18,5061.76
RET-08862354,SO-22757462,CUST-4104,"no longer needed",2025-01-18,962.34
RET-84157914,SO-22844818,CUST-4168,"no longer needed",2025-06-02,3040.5
RET-16872857,SO-22845288,CUST-4522,"no longer needed",2024-11-12,143.24
RET-16250967,SO-22876684,CUST-3445,"no longer needed",2025-01-20,3701.57
RET-01417362,SO-23097857,CUST-3998,"no longer needed",2025-02-14,3030.19
RET-06960536,SO-23271669,CUST-4725,"no longer needed",2025-01-20,625.6
RET-41339182,SO-23313620,CUST-4277,"no longer needed",2024-08-22,1127.73
RET-14375924,SO-23388703,CUST-4305,"no longer needed",2025-01-27,4713.55
RET-89331976,SO-23883820,CUST-5104,"no longer needed",2024-10-03,2215.82
RET-74310944,SO-24212100,CUST-4377,"no longer needed",2024-12-12,1246.64
RET-36374291,SO-24510181,CUST-5084,"no longer needed",2025-02-22,2507.26
RET-19346136,SO-24534071,CUST-4511,"no longer needed",2024-09-12,2110.27
RET-22817795,SO-24594028,CUST-3497,"no longer needed",2025-06-13,1263.52
RET-25186250,SO-24631157,CUST-5137,"no longer needed",2025-07-15,83.28
RET-44444503,SO-24709178,CUST-5134,"no longer needed",2024-12-10,8255.93
RET-19423268,SO-24716834,GUEST-100157,"no longer needed",2025-07-04,764.87
RET-82197815,SO-24733868,CUST-4924,"no longer needed",2025-06-09,1104.63
RET-03183416,SO-25069393,CUST-5096,"no longer needed",2025-01-30,6124.39
RET-13644363,SO-25191045,CUST-5347,"no longer needed",2024-10-02,2092.6
RET-35934884,SO-25252806,CUST-4724,"no longer needed",2024-10-25,2426.2
RET-99179173,SO-25532583,CUST-4199,"no longer needed",2025-03-13,4580.75
RET-47678130,SO-25677556,CUST-4204,"no longer needed",2024-11-17,1825.42
RET-03970162,SO-25819808,CUST-3623,"no longer needed",2025-07-21,1990.01
RET-63871500,SO-25887578,CUST-4414,"no longer needed",2025-02-19,7963.84
RET-95967117,SO-26423979,CUST-4544,"no longer needed",2024-12-17,207.71
RET-23751155,SO-26803965,CUST-3551,"no longer needed",2024-09-26,363.45
RET-79367864,SO-26949799,CUST-4109,"no longer needed",2025-01-21,1140.13
RET-24412695,SO-28004542,CUST-3497,"no longer needed",2025-01-25,2894.18
RET-97147372,SO-28700974,CUST-3995,"no longer needed",2024-12-16,2568.94
RET-51969065,SO-29044122,CUST-4676,"no longer needed",2025-07-15,1703.1
RET-59882026,SO-29072344,CUST-3509,"no longer needed",2025-04-26,4893.55
RET-66469543,SO-30594128,CUST-3841,"no longer needed",2024-08-04,3767.01
RET-11801535,SO-30834390,CUST-5047,"no longer needed",2024-08-30,2482.15
RET-80838861,SO-31247143,CUST-3570,"no longer needed",2025-06-09,1501.69
RET-97399674,SO-31341457,GUEST-100605,"no longer needed",2025-03-29,1787.68
RET-71390353,SO-31410755,CUST-4590,"no longer needed",2024-08-28,4693.9
RET-96388325,SO-31922750,CUST-3698,"no longer needed",2024-12-01,1817.39
RET-08939714,SO-32157317,CUST-5265,"no longer needed",2024-12-02,8366.5
RET-34270406,SO-32498766,CUST-3790,"no longer needed",2024-12-31,6794.74
RET-46852652,SO-32667585,CUST-3694,"no longer needed",2025-01-28,1198.96
RET-04286539,SO-33403405,CUST-4401,"no longer needed",2024-09-05,580.89
RET-95826530,SO-34147928,GUEST-100363,"no longer needed",2024-08-18,5598.71
RET-21081569,SO-34160499,CUST-3813,"no longer needed",2025-05-30,994.99
RET-64907551,SO-34182930,CUST-4172,"no longer needed",2025-04-29,982.04
RET-55057548,SO-34449269,CUST-4901,"no longer needed",2024-12-09,1933.58
RET-37352617,SO-34909282,CUST-4573,"no longer needed",2025-06-06,2659.19
RET-02141521,SO-35667143,CUST-5066,"no longer needed",2025-04-10,8369.84
RET-38519292,SO-35931574,CUST-3456,"no longer needed",2025-05-21,848.52
RET-56935520,SO-35938160,CUST-4689,"no longer needed",2025-03-25,1451.07
RET-10771938,SO-35956776,CUST-4445,"no longer needed",2024-10-15,256.11
RET-46975867,SO-36258916,CUST-3607,"no longer needed",2025-05-16,489.98
RET-15913468,SO-36281932,CUST-3845,"no longer needed",2025-02-17,972.58
RET-64062349,SO-36665286,CUST-4105,"no longer needed",2024-09-28,3893.76
RET-38902200,SO-37022874,CUST-3664,"no longer needed",2025-03-20,7671.68
RET-21314859,SO-37062438,CUST-3551,"no longer needed",2025-01-06,1755.36
RET-83853527,SO-37160183,CUST-4404,"no longer needed",2025-05-08,9727.69
RET-65875045,SO-37573365,CUST-5037,"no longer needed",2024-12-14,2701.07
RET-65777766,SO-37635423,CUST-4483,"no longer needed",2025-01-03,7195.24
RET-00804815,SO-38069014,CUST-4491,"no longer needed",2024-08-04,2203.14
RET-77933996,SO-38249811,GUEST-100746,"no longer needed",2025-06-12,1661.66
RET-03645160,SO-38927946,CUST-4166,"no longer needed",2024-09-22,454.93
RET-20278009,SO-39534547,CUST-4020,"no longer needed",2024-08-27,475.96
RET-56622098,SO-39646566,GUEST-100961,"no longer needed",2025-07-19,1773.43
RET-12621930,SO-39677833,CUST-3954,"no longer needed",2024-12-29,667.63
RET-97427451,SO-40272758,CUST-4172,"no longer needed",2025-03-12,4559.67
RET-86707165,SO-40431624,CUST-4753,"no longer needed",2025-04-15,1456.91
RET-72295362,SO-40506787,GUEST-100183,"no longer needed",2025-07-13,1434.67
RET-58872151,SO-40649014,GUEST-100751,"no longer needed",2025-07-13,4760.97
RET-87418972,SO-40782674,CUST-5208,"no longer needed",2025-01-27,1179.69
RET-83538568,SO-41299707,CUST-3744,"no longer needed",2025-03-11,897.01
RET-77306437,SO-41601471,CUST-4656,"no longer needed",2024-09-17,9385.02
RET-90899926,SO-41858112,CUST-4143,"no longer needed",2025-07-14,3961.94
RET-37951534,SO-41876621,GUEST-100565,"no longer needed",2025-05-01,2810.12
RET-78415998,SO-41907798,CUST-4241,"no longer needed",2025-05-02,6214.22
RET-43594024,SO-41941432,CUST-3600,"no longer needed",2024-12-15,2525.48
RET-95379702,SO-42194293,CUST-4150,"no longer needed",2025-06-07,5563.17
RET-73730081,SO-42673437,CUST-3816,"no longer needed",2025-06-12,4466.87
RET-95708933,SO-42749104,CUST-4109,"no longer needed",2025-01-17,7184.91
RET-47671436,SO-42946322,CUST-4857,"no longer needed",2024-11-12,1189.5
RET-57018201,SO-43024056,CUST-4966,"no longer needed",2025-07-20,1342.09
RET-86476939,SO-43055737,CUST-4880,"no longer needed",2024-11-19,789.16
RET-84371528,SO-43314373,CUST-4834,"no longer needed",2025-04-23,6798.68
RET-81975310,SO-43769456,CUST-4840,"no longer needed",2024-10-06,933.91
RET-80394849,SO-43776094,CUST-3467,"no longer needed",2025-04-17,237.8
RET-49755451,SO-43783905,CUST-5099,"no longer needed",2024-12-10,2655.07
RET-99311507,SO-44407013,CUST-3872,"no longer needed",2025-05-30,536.62
RET-99166427,SO-44629977,CUST-4297,"no longer needed",2024-09-23,8211.11
RET-34720079,SO-44708988,CUST-4655,"no longer needed",2025-01-29,593.84
RET-43149287,SO-45055794,CUST-4992,"no longer needed",2024-08-24,7756.99
RET-16272731,SO-46210181,CUST-4451,"no longer needed",2025-02-26,386.23
RET-57317766,SO-46684866,CUST-4636,"no longer needed",2025-07-15,1653.48
RET-91156982,SO-46902916,CUST-3953,"no longer needed",2024-08-15,5447.55
RET-13569084,SO-47282758,CUST-4552,"no longer needed",2024-12-27,1756.04
RET-68001291,SO-47505618,CUST-4535,"no longer needed",2025-04-26,517.89
RET-25699686,SO-47570252,CUST-3945,"no longer needed",2024-11-25,2997.06
RET-33241805,SO-47995717,CUST-4006,"no longer needed",2024-10-12,1273.86
RET-22556420,SO-48133875,CUST-4682,"no longer needed",2025-01-22,5201.23
RET-01891851,SO-48528259,CUST-4594,"no longer needed",2025-05-28,1954.73
RET-00881708,SO-48587759,CUST-4694,"no longer needed",2025-07-17,5105.6
RET-82970560,SO-48710759,CUST-4454,"no longer needed",2025-04-27,3775.17
RET-30149865,SO-48836689,CUST-3680,"no longer needed",2025-02-16,2117.42
RET-73367668,SO-48944307,CUST-4804,"no longer needed",2024-08-26,2191.41
RET-17826381,SO-49045576,CUST-5104,"no longer needed",2024-11-18,904.76
RET-57347233,SO-49113427,CUST-4186,"no longer needed",2025-06-13,1498.48
RET-68456606,SO-49201401,CUST-4548,"no longer needed",2025-02-05,1919.92
RET-25421324,SO-49421954,CUST-3788,"no longer needed",2025-07-19,1579.01
RET-64666419,SO-49720564,CUST-4549,"no longer needed",2024-08-04,1486.55
RET-02792217,SO-49942831,GUEST-100768,"no longer needed",2024-11-26,3957.3
RET-55275129,SO-50459047,CUST-4443,"no longer needed",2024-11-18,2773.44
RET-11453448,SO-51407001,CUST-4288,"no longer needed",2025-01-05,1309.45
RET-35335479,SO-51474367,CUST-5193,"no longer needed",2024-11-26,940.42
RET-99208338,SO-51535863,CUST-3778,"no longer needed",2024-08-02,2970.79
RET-88531358,SO-51656927,CUST-4851,"no longer needed",2025-04-08,5317.81
RET-59469422,SO-51661343,CUST-3937,"no longer needed",2025-03-21,567.36
RET-05598097,SO-52134791,CUST-3690,"no longer needed",2025-07-14,247.44
RET-62512304,SO-52251997,CUST-4202,"no longer needed",2025-04-22,1024.58
RET-55350397,SO-52923598,GUEST-100338,"no longer needed",2025-02-08,22.43
RET-13696472,SO-53238719,CUST-4756,"no longer needed",2025-07-01,995.8
RET-09963855,SO-53453504,CUST-3791,"no longer needed",2025-03-31,251.03
RET-83970767,SO-53503079,CUST-4432,"no longer needed",2025-07-15,418.08
RET-21814591,SO-53674585,CUST-4288,"no longer needed",2025-01-21,1113.46
RET-60543971,SO-54051668,CUST-3511,"no longer needed",2024-12-09,8353.44
RET-06746290,SO-54537242,CUST-4273,"no longer needed",2025-07-21,2263.08
RET-80140405,SO-54561177,CUST-4371,"no longer needed",2024-09-23,3372.7
RET-13110329,SO-54637248,CUST-4776,"no longer needed",2025-01-31,3614.11
RET-77520024,SO-54670348,CUST-4278,"no longer needed",2025-04-11,4269.98
RET-96005904,SO-54781578,CUST-4008,"no longer needed",2025-01-02,9689.76
RET-12394795,SO-54861173,CUST-5086,"no longer needed",2025-02-12,6361.63
RET-58326747,SO-54868868,CUST-3570,"no longer needed",2024-09-11,818.78
RET-81298052,SO-54921096,CUST-3938,"no longer needed",2025-05-28,8607.06
RET-49813788,SO-54926891,GUEST-100945,"no longer needed",2025-01-02,2091.92
RET-08255971,SO-55277843,CUST-4341,"no longer needed",2024-09-10,132.54
RET-74518874,SO-55797795,CUST-4153,"no longer needed",2025-04-01,1925.43
RET-13674012,SO-55857908,GUEST-101217,"no longer needed",2025-03-16,2363.34
RET-19293523,SO-55863650,CUST-4657,"no longer needed",2025-04-16,1574.16
RET-63161884,SO-56236664,CUST-4792,"no longer needed",2024-08-07,2847.4
RET-11004818,SO-56390386,CUST-4857,"no longer needed",2025-07-02,1167.74
RET-84068492,SO-56634231,CUST-5248,"no longer needed",2025-01-27,6964.41
RET-88907599,SO-57099351,CUST-4436,"no longer needed",2024-09-12,2646.39
RET-42984875,SO-57546948,CUST-4151,"no longer needed",2025-02-27,3913.54
RET-52864973,SO-58940121,CUST-4258,"no longer needed",2024-08-21,3224.66
RET-28494617,SO-59116546,CUST-3691,"no longer needed",2025-07-21,3797.64
RET-26420643,SO-59379564,CUST-4131,"no longer needed",2025-03-06,1626.84
RET-88461622,SO-59837649,CUST-5340,"no longer needed",2025-06-25,4820.6
RET-39705728,SO-60047687,CUST-3703,"no longer needed",2024-11-07,449.92
RET-09740179,SO-60297467,CUST-4060,"no longer needed",2024-09-18,3983.79
RET-36340837,SO-60351468,CUST-3846,"no longer needed",2025-06-11,7241.31
RET-28007544,SO-60999694,GUEST-100194,"no longer needed",2025-01-20,929.39
RET-21926481,SO-61287664,CUST-4897,"no longer needed",2025-05-26,6218.34
RET-55469406,SO-61351724,CUST-4483,"no longer needed",2024-11-26,1467.38
RET-51148055,SO-61437122,CUST-5041,"no longer needed",2025-01-02,1592.1
RET-60165699,SO-61669983,CUST-4992,"no longer needed",2025-01-09,5335.26
RET-98625592,SO-61764813,CUST-4565,"no longer needed",2025-06-20,3443.68
RET-79909407,SO-62018396,CUST-4449,"no longer needed",2024-11-05,2007.88
RET-44425535,SO-62166374,CUST-4233,"no longer needed",2025-04-08,902.71
RET-00843572,SO-62596508,CUST-4167,"no longer needed",2025-07-01,1702.9
RET-70007552,SO-64118943,CUST-3778,"no longer needed",2025-04-03,4431.91
RET-92670551,SO-64347878,CUST-4962,"no longer needed",2024-11-05,1523.32
RET-50206024,SO-64978650,GUEST-101206,"no longer needed",2025-03-04,1145.3
RET-40574306,SO-65312760,CUST-3785,"no longer needed",2025-06-02,7556.68
RET-05092661,SO-65607080,CUST-4220,"no longer needed",2025-01-22,878.06
RET-95136882,SO-65745825,CUST-5186,"no longer needed",2025-07-20,5952.59
RET-19291968,SO-65773501,CUST-4161,"no longer needed",2024-11-19,8101.19
RET-17881303,SO-66097743,CUST-5096,"no longer needed",2025-07-21,1970.15
RET-57052567,SO-66118182,CUST-3458,"no longer needed",2024-11-16,626.94
RET-44989489,SO-67080168,CUST-5206,"no longer needed",2024-12-29,12653.68
RET-89110008,SO-67848285,CUST-4364,"no longer needed",2024-12-11,657.94
RET-04003359,SO-68031041,CUST-3830,"no longer needed",2024-07-27,1191.18
RET-58167087,SO-69870319,CUST-4594,"no longer needed",2025-06-12,1551.2
RET-93719484,SO-70072651,CUST-4206,"no longer needed",2025-05-10,2855.02
RET-02758673,SO-70423494,CUST-4885,"no longer needed",2025-02-22,3918.28
RET-81047630,SO-71016417,CUST-4604,"no longer needed",2024-09-10,7018.39
RET-86504918,SO-71099019,CUST-4766,"no longer needed",2025-01-28,4191.99
RET-64430484,SO-71179238,CUST-5038,"no longer needed",2025-05-09,523.45
RET-62839014,SO-71307604,CUST-3786,"no longer needed",2025-03-10,395.34
RET-97547359,SO-71446684,CUST-3698,"no longer needed",2025-01-05,258.02
RET-02245338,SO-71478840,CUST-4804,"no longer needed",2025-07-07,1246.8
RET-78416873,SO-71564460,CUST-3627,"no longer needed",2024-09-05,1465.76
RET-46592433,SO-71786785,CUST-3891,"no longer needed",2025-06-13,5247.34
RET-89526024,SO-72006799,CUST-3484,"no longer needed",2024-09-24,317.9
RET-60742862,SO-72224701,CUST-3728,"no longer needed",2024-12-09,4555.3
RET-86926558,SO-72348234,CUST-5045,"no longer needed",2025-07-18,1948.15
RET-67205077,SO-72463565,CUST-4548,"no longer needed",2025-05-16,159.3
RET-76855278,SO-72510699,CUST-5270,"no longer needed",2025-04-30,7186.06
RET-26234094,SO-72560281,CUST-3516,"no longer needed",2025-01-15,7826.15
RET-93619783,SO-72718285,CUST-4192,"no longer needed",2024-08-16,2451.2
RET-10565299,SO-72879019,CUST-5053,"no longer needed",2025-07-19,849.62
RET-82995580,SO-73204980,CUST-3668,"no longer needed",2025-02-14,3173.06
RET-18440937,SO-73313966,CUST-4151,"no longer needed",2025-06-22,1146.29
RET-06784218,SO-73866825,CUST-3700,"no longer needed",2025-04-24,8451.67
RET-44601742,SO-74686253,CUST-4327,"no longer needed",2025-01-13,4558.26
RET-13528978,SO-75026972,CUST-4159,"no longer needed",2025-05-25,9702.95
RET-27175942,SO-75175983,CUST-4608,"no longer needed",2024-10-22,1427.71
RET-21252820,SO-75609779,CUST-3989,"no longer needed",2025-07-17,6409.07
RET-54128902,SO-75660495,CUST-4271,"no longer needed",2024-10-25,2217.5
RET-12510249,SO-75974367,GUEST-101150,"no longer needed",2024-08-31,9691.7
RET-86286050,SO-76022229,CUST-4604,"no longer needed",2024-08-25,4455.54
RET-34587476,SO-76066106,CUST-4800,"no longer needed",2024-09-24,1516.47
RET-81801990,SO-76115882,CUST-3466,"no longer needed",2024-09-26,1448.61
RET-30662331,SO-76424898,CUST-3536,"no longer needed",2025-04-13,1241.54
RET-13505405,SO-76512404,CUST-3765,"no longer needed",2025-07-11,1126.91
RET-73592283,SO-76712082,GUEST-100867,"no longer needed",2025-07-01,2309.26
