return_id,product_id,product_name,refunded_amount
RET-31934800,306,"smart monitor",336.16
RET-67917770,817,"interactive blocks",160.26
RET-67917770,727,"elegant rug",126.99
RET-67917770,372,"illustrated guide",397.7
RET-87454724,1003,"classic guide",770.2
RET-87454724,1029,"comfortable shirt",2099.0
RET-87454724,947,"cozy lamp",9.2
RET-87454724,719,"durable sweater",567.36
RET-87454724,505,"illustrated memoir",320.43
RET-87454724,971,"rustic table",2317.1
RET-87454724,339,"educational car",49.75
RET-87454724,805,"colorful puzzle",2234.55
RET-87454724,370,"modern guide",398.95
RET-33292418,1169,"illustrated guide",219.53
RET-33292418,604,"modern table",154.14
RET-33292418,652,"classic anthology",310.93
RET-08280146,546,"elegant lamp",171.53
RET-08280146,1012,"rustic rug",146.86
RET-08280146,335,"elegant table",390.76
RET-08280146,424,"comfortable jacket",657.14
RET-08280146,374,"interactive blocks",85.14
RET-08280146,867,"stylish jacket",94.54
RET-08280146,88,"illustrated guide",749.36
RET-08280146,893,"classic novel",69.48
RET-73354534,877,"stylish shirt",674.76
RET-73354534,937,"modern guide",550.24
RET-73354534,211,"portable camera",857.4
RET-73354534,155,"colorful car",277.48
RET-73354534,1262,"cozy rug",918.88
RET-73354534,157,"rustic chair",790.83
RET-59653173,323,"hardcover guide",1754.16
RET-59653173,41,"fun blocks",831.44
RET-59653173,470,"modern novel",330.34
RET-59653173,586,"hardcover anthology",245.61
RET-59653173,659,"illustrated anthology",28.08
RET-79170129,753,"elegant lamp",663.21
RET-62406997,517,"portable speaker",765.36
RET-62406997,865,"durable sweater",412.8
RET-96519212,727,"elegant rug",42.33
RET-96519212,1051,"portable camera",1597.24
RET-96519212,766,"fun blocks",884.28
RET-96519212,714,"elegant lamp",450.15
RET-96519212,641,"comfortable shirt",609.28
RET-96519212,779,"fun puzzle",380.76
RET-24536870,233,"hardcover guide",435.4
RET-24536870,889,"cozy rug",1904.52
RET-24536870,23,"elegant rug",871.18
RET-24536870,1047,"portable camera",176.32
RET-25761067,1197,"elegant table",175.26
RET-25761067,366,"illustrated guide",1290.48
RET-90346172,176,"rustic lamp",1331.52
RET-90346172,923,"wireless monitor",89.6
RET-90346172,247,"rustic table",997.0
RET-90346172,458,"educational car",456.95
RET-90346172,519,"wireless monitor",1018.59
RET-15952562,251,"wireless headphones",610.9
RET-15952562,703,"modern chair",168.73
RET-15952562,188,"compact speaker",112.83
RET-15952562,678,"rustic chair",162.93
RET-50370683,223,"smart speaker",670.24
RET-50370683,258,"smart speaker",1436.1
RET-50370683,193,"portable monitor",90.45
RET-50370683,1229,"illustrated novel",516.75
RET-50370683,181,"compact speaker",893.6
RET-50370683,1255,"portable headphones",1687.24
RET-50370683,835,"modern memoir",842.88
RET-02265073,1080,"smart camera",112.48
RET-02265073,1173,"compact speaker",1088.19
RET-02265073,1073,"fun puzzle",815.6
RET-02265073,995,"modern anthology",1309.28
RET-73222429,929,"educational car",51.0
RET-73222429,625,"modern novel",108.38
RET-73222429,1175,"illustrated anthology",183.2
RET-73222429,1157,"compact camera",436.85
RET-73222429,1043,"classic shirt",151.35
RET-73222429,686,"wireless monitor",590.64
RET-57861211,640,"classic shirt",109.86
RET-88397093,1220,"classic anthology",287.43
RET-88397093,703,"modern chair",506.19
RET-88397093,362,"classic anthology",133.12
RET-50521101,387,"classic jacket",165.16
RET-50521101,165,"modern rug",102.36
RET-50521101,381,"educational car",89.99
RET-62706561,679,"educational puzzle",173.07
RET-09877252,46,"interactive puzzle",43.88
RET-09877252,863,"smart headphones",888.78
RET-09877252,346,"compact speaker",70.43
RET-09877252,334,"cozy chair",298.65
RET-67454053,553,"smart camera",551.02
RET-67454053,78,"fun doll",1485.57
RET-67454053,419,"comfortable jeans",372.03
RET-67454053,626,"compact speaker",547.4
RET-67454053,300,"educational car",1931.15
RET-67454053,828,"interactive car",366.18
RET-67454053,909,"illustrated memoir",1205.6
RET-67454053,113,"cozy rug",695.52
RET-67454053,391,"comfortable jeans",142.51
RET-04392570,506,"wireless headphones",22.7
RET-04392570,839,"smart headphones",403.68
RET-04392570,648,"interactive doll",135.55
RET-39615448,454,"smart headphones",712.0
RET-39615448,1245,"modern memoir",481.5
RET-39615448,315,"rustic chair",926.28
RET-39615448,1187,"hardcover anthology",611.9
RET-46975867,972,"smart speaker",489.98
RET-27747767,611,"classic shirt",29.12
RET-27747767,707,"interactive doll",343.94
RET-27747767,800,"illustrated guide",182.56
RET-27747767,964,"fun blocks",789.28
RET-27747767,1202,"portable headphones",232.72
RET-27747767,290,"stylish sweater",289.63
RET-27747767,718,"comfortable shirt",701.08
RET-19458415,974,"stylish jeans",423.74
RET-19458415,697,"cozy table",380.02
RET-19458415,314,"portable monitor",795.62
RET-19458415,725,"colorful puzzle",346.31
RET-89914068,1032,"stylish jeans",1149.75
RET-31908634,365,"modern chair",342.58
RET-09496309,31,"stylish sweater",622.72
RET-09496309,227,"hardcover anthology",426.61
RET-09496309,751,"portable camera",881.5
RET-09496309,1130,"fun car",1705.88
RET-92155063,338,"interactive blocks",390.7
RET-92155063,1036,"durable jacket",784.0
RET-92155063,117,"compact monitor",544.28
RET-87370054,406,"compact monitor",86.03
RET-87370054,595,"smart camera",609.92
RET-87370054,619,"modern guide",419.58
RET-93938622,542,"durable jeans",155.92
RET-93938622,263,"modern chair",972.36
RET-93938622,177,"educational puzzle",1046.65
RET-93938622,843,"cozy lamp",1042.05
RET-93938622,805,"colorful puzzle",893.82
RET-84372732,878,"rustic chair",1286.16
RET-84372732,1011,"stylish jacket",155.16
RET-84372732,482,"cozy rug",1191.84
RET-84372732,1087,"educational blocks",186.54
RET-84372732,1009,"comfortable jacket",345.36
RET-84372732,557,"stylish jeans",131.62
RET-84372732,932,"wireless speaker",1538.7
RET-84372732,141,"smart speaker",1252.4
RET-84372732,468,"smart headphones",539.42
RET-84372732,64,"colorful doll",309.74
RET-75204986,315,"rustic chair",463.14
RET-75204986,936,"smart monitor",958.8
RET-75204986,244,"durable jeans",64.55
RET-21005455,313,"illustrated guide",187.14
RET-21005455,645,"cozy rug",475.96
RET-21005455,857,"portable speaker",125.08
RET-21005455,971,"rustic table",1390.26
RET-21005455,1202,"portable headphones",232.72
RET-21005455,586,"hardcover anthology",982.44
RET-23792627,982,"classic jeans",93.08
RET-23792627,155,"colorful car",138.74
RET-23792627,1018,"stylish jacket",264.26
RET-23792627,198,"cozy table",875.88
RET-23792627,1209,"durable jacket",204.3
RET-23792627,1085,"elegant lamp",529.38
RET-68930951,161,"classic jacket",988.8
RET-68930951,301,"stylish jeans",534.74
RET-68930951,1045,"elegant rug",849.84
RET-86322559,340,"comfortable shirt",69.18
RET-86322559,166,"modern guide",192.3
RET-86322559,522,"interactive doll",347.02
RET-92660522,45,"classic memoir",991.95
RET-92660522,491,"compact speaker",1324.2
RET-92660522,357,"elegant rug",1436.91
RET-34587476,528,"cozy lamp",931.59
RET-34587476,774,"colorful doll",584.88
RET-84028087,196,"classic guide",321.5
RET-84028087,319,"wireless monitor",1228.17
RET-84028087,659,"illustrated anthology",28.08
RET-84028087,176,"rustic lamp",887.68
RET-84028087,485,"illustrated guide",961.4
RET-84028087,687,"portable monitor",235.74
RET-84028087,1098,"portable speaker",317.9
RET-64339652,120,"comfortable sweater",244.28
RET-64339652,745,"hardcover novel",355.32
RET-64339652,990,"smart monitor",80.65
RET-64339652,3,"fun car",1519.92
RET-64339652,949,"modern anthology",493.87
RET-64339652,81,"compact speaker",985.06
RET-64339652,493,"comfortable jacket",453.81
RET-32887657,181,"compact speaker",1340.4
RET-32887657,350,"cozy lamp",125.24
RET-32887657,754,"durable sweater",814.88
RET-32887657,777,"compact speaker",475.6
RET-32887657,673,"wireless headphones",609.54
RET-32887657,337,"portable headphones",1401.63
RET-32887657,753,"elegant lamp",663.21
RET-32887657,597,"fun puzzle",111.27
RET-32887657,380,"elegant table",241.36
RET-84764656,945,"durable shirt",114.36
RET-25025307,637,"compact monitor",316.28
RET-25025307,289,"fun puzzle",351.16
RET-25025307,898,"fun blocks",63.31
RET-25025307,1131,"smart headphones",223.28
RET-08064598,1264,"compact headphones",42.12
RET-08064598,1078,"rustic rug",428.67
RET-08064598,916,"educational doll",491.9
RET-08064598,685,"modern guide",447.8
RET-08064598,686,"wireless monitor",984.4
RET-08064598,1000,"hardcover anthology",1545.28
RET-08064598,594,"compact headphones",196.7
RET-08064598,37,"elegant lamp",921.48
RET-08064598,581,"interactive car",1675.52
RET-91789196,373,"smart headphones",578.36
RET-91789196,546,"elegant lamp",514.59
RET-62811132,490,"fun blocks",2153.8
RET-62811132,726,"rustic rug",455.43
RET-62811132,276,"fun puzzle",157.0
RET-62811132,21,"stylish jacket",474.0
RET-62811132,734,"fun car",817.23
RET-62811132,899,"compact monitor",402.67
RET-62811132,439,"smart monitor",1491.72
RET-62811132,1256,"comfortable shirt",711.0
RET-62811132,567,"hardcover memoir",571.2
RET-62811132,935,"illustrated novel",465.12
RET-86156247,664,"modern table",129.19
RET-86156247,971,"rustic table",1390.26
RET-86156247,370,"modern guide",797.9
RET-77853212,808,"compact speaker",399.4
RET-77853212,1162,"elegant chair",280.6
RET-77853212,212,"comfortable jacket",267.54
RET-77853212,841,"fun blocks",1010.94
RET-77853212,993,"wireless camera",1196.04
RET-77853212,889,"cozy rug",1428.39
RET-77853212,420,"cozy table",157.68
RET-77853212,223,"smart speaker",335.12
RET-77853212,941,"interactive blocks",1382.61
RET-48108393,304,"stylish jacket",661.86
RET-81308913,1105,"classic sweater",251.98
RET-81308913,1187,"hardcover anthology",1529.75
RET-81308913,1177,"colorful puzzle",351.6
RET-81308913,366,"illustrated guide",645.24
RET-81308913,185,"interactive blocks",1251.92
RET-81308913,1251,"smart camera",981.14
RET-81308913,1062,"portable speaker",2158.4
RET-81308913,845,"illustrated memoir",876.28
RET-81308913,690,"wireless headphones",928.14
RET-57053728,629,"compact headphones",2461.7
RET-57053728,544,"classic guide",457.65
RET-57053728,1198,"interactive puzzle",1541.44
RET-57053728,47,"modern guide",427.1
RET-57053728,267,"wireless monitor",732.5
RET-57053728,30,"wireless monitor",1232.88
RET-08467002,873,"comfortable sweater",498.27
RET-08467002,773,"cozy table",1380.84
RET-08467002,677,"classic memoir",796.08
RET-08467002,798,"portable camera",367.98
RET-08467002,63,"elegant rug",339.28
RET-08467002,70,"cozy chair",120.28
RET-96370556,478,"elegant table",78.78
RET-96370556,445,"portable monitor",657.94
RET-96370556,737,"cozy chair",114.14
RET-96370556,496,"rustic lamp",122.09
RET-96370556,479,"classic memoir",452.31
RET-47536849,1092,"elegant chair",469.6
RET-47536849,176,"rustic lamp",443.84
RET-47536849,376,"durable jeans",974.8
RET-47536849,896,"cozy rug",14.7
RET-47536849,371,"rustic table",258.68
RET-00843572,1114,"modern rug",784.76
RET-00843572,617,"illustrated anthology",466.46
RET-00843572,28,"smart speaker",119.53
RET-00843572,1134,"illustrated memoir",96.87
RET-00843572,1268,"cozy lamp",235.28
RET-55325001,590,"modern guide",103.46
RET-55325001,731,"smart monitor",594.08
RET-55325001,796,"elegant table",1583.15
RET-55325001,919,"colorful car",161.01
RET-55325001,124,"classic jeans",1480.52
RET-55325001,1040,"compact camera",419.13
RET-55325001,568,"classic anthology",694.17
RET-55325001,1034,"interactive doll",498.52
RET-55325001,514,"smart speaker",61.56
RET-62839014,525,"colorful car",395.34
RET-49420598,559,"modern rug",106.98
RET-49420598,211,"portable camera",285.8
RET-49420598,451,"interactive blocks",386.38
RET-49420598,97,"durable sweater",270.76
RET-49420598,1040,"compact camera",419.13
RET-16080650,631,"modern lamp",51.02
RET-16080650,311,"smart camera",180.18
RET-16080650,196,"classic guide",964.5
RET-16080650,1179,"durable jeans",1995.96
RET-16080650,858,"educational doll",849.66
RET-16080650,454,"smart headphones",712.0
RET-16080650,461,"cozy rug",274.3
RET-50097162,901,"modern rug",353.84
RET-50097162,460,"classic guide",1493.4
RET-50097162,871,"wireless speaker",581.19
RET-50097162,852,"classic anthology",197.18
RET-50097162,335,"elegant table",781.52
RET-50097162,1223,"durable shirt",279.8
RET-50097162,305,"rustic table",1795.56
RET-50097162,102,"classic guide",277.2
RET-50097162,955,"modern chair",1020.0
RET-01087532,838,"classic novel",356.62
RET-21876275,230,"fun car",178.79
RET-21876275,120,"comfortable sweater",488.56
RET-21876275,477,"classic novel",770.0
RET-63060597,186,"durable jacket",1658.8
RET-63060597,343,"compact speaker",1367.31
RET-63060597,1221,"colorful blocks",313.56
RET-63060597,1253,"hardcover novel",409.02
RET-63060597,465,"classic jacket",594.3
RET-63060597,887,"elegant table",280.8
RET-63060597,1142,"classic anthology",796.88
RET-23200720,759,"wireless headphones",376.8
RET-97700420,1014,"elegant rug",556.46
RET-97700420,692,"portable camera",93.66
RET-97700420,339,"educational car",19.9
RET-97700420,980,"fun blocks",1164.9
RET-97700420,1197,"elegant table",525.78
RET-97700420,125,"modern lamp",711.0
RET-46366610,579,"portable camera",697.22
RET-46366610,648,"interactive doll",406.65
RET-46366610,686,"wireless monitor",196.88
RET-46366610,1058,"comfortable sweater",243.71
RET-46366610,877,"stylish shirt",674.76
RET-46366610,499,"interactive doll",1281.81
RET-46366610,449,"portable camera",706.62
RET-46366610,910,"durable jeans",789.36
RET-60165699,220,"educational car",165.12
RET-60165699,484,"cozy lamp",1584.96
RET-60165699,1046,"elegant lamp",83.35
RET-60165699,1283,"fun car",967.95
RET-60165699,1000,"hardcover anthology",772.64
RET-60165699,662,"colorful blocks",66.0
RET-60165699,268,"comfortable jacket",699.64
RET-60165699,460,"classic guide",995.6
RET-36996534,38,"interactive doll",656.08
RET-36996534,453,"classic jeans",921.45
RET-36996534,594,"compact headphones",39.34
RET-36996534,249,"hardcover novel",602.1
RET-36996534,1212,"cozy rug",155.56
RET-36996534,1130,"fun car",1279.41
RET-35283266,72,"modern rug",444.77
RET-35283266,537,"wireless monitor",429.96
RET-68156358,468,"smart headphones",269.71
RET-68156358,550,"wireless camera",270.92
RET-68156358,304,"stylish jacket",220.62
RET-68156358,1064,"smart headphones",414.64
RET-90241673,758,"modern rug",2322.75
RET-90241673,196,"classic guide",964.5
RET-90241673,186,"durable jacket",414.7
RET-90241673,413,"educational blocks",406.07
RET-90241673,762,"classic jacket",667.22
RET-90241673,1113,"fun doll",1147.11
RET-90241673,1163,"interactive doll",78.18
RET-90241673,1105,"classic sweater",125.99
RET-90241673,1173,"compact speaker",725.46
RET-90241673,851,"illustrated anthology",953.8
RET-46292458,278,"fun blocks",755.8
RET-46292458,468,"smart headphones",539.42
RET-46292458,29,"elegant table",230.18
RET-80594538,914,"smart headphones",551.06
RET-80594538,501,"cozy rug",66.31
RET-00988624,991,"modern guide",291.33
RET-00988624,2,"classic jeans",549.75
RET-00988624,1076,"colorful car",262.56
RET-00988624,699,"interactive blocks",499.16
RET-00988624,223,"smart speaker",167.56
RET-98238959,1130,"fun car",1279.41
RET-98238959,365,"modern chair",685.16
RET-98238959,687,"portable monitor",942.96
RET-98238959,547,"illustrated anthology",745.28
RET-98238959,580,"classic guide",1589.8
RET-98238959,598,"fun puzzle",1810.64
RET-98238959,1188,"cozy table",485.35
RET-98238959,1065,"colorful blocks",202.68
RET-98238959,1148,"educational car",249.84
RET-98238959,412,"fun puzzle",1440.0
RET-70189078,895,"portable monitor",436.78
RET-70189078,749,"elegant lamp",227.98
RET-70189078,310,"classic memoir",1537.8
RET-70189078,37,"elegant lamp",460.74
RET-70189078,660,"portable speaker",320.08
RET-70189078,431,"durable shirt",435.36
RET-70189078,385,"cozy lamp",2117.05
RET-70189078,1076,"colorful car",262.56
RET-28726035,498,"modern lamp",649.98
RET-28726035,351,"compact speaker",287.76
RET-28726035,448,"rustic table",769.2
RET-28726035,651,"comfortable shirt",1598.2
RET-28726035,723,"hardcover novel",282.4
RET-28726035,459,"stylish sweater",794.43
RET-28726035,707,"interactive doll",515.91
RET-28726035,241,"rustic rug",789.55
RET-08665253,37,"elegant lamp",1382.22
RET-08665253,130,"stylish jacket",934.44
RET-08665253,681,"colorful car",872.16
RET-45731141,1238,"modern rug",438.54
RET-45731141,112,"modern table",240.96
RET-45731141,642,"colorful blocks",476.04
RET-45731141,943,"durable shirt",1164.75
RET-49030229,993,"wireless camera",398.68
RET-49030229,1112,"classic guide",367.9
RET-49030229,1009,"comfortable jacket",259.02
RET-49030229,1095,"classic memoir",71.58
RET-49030229,87,"rustic table",1240.11
RET-49030229,493,"comfortable jacket",453.81
RET-02141521,331,"compact camera",1396.96
RET-02141521,1007,"durable jacket",347.62
RET-02141521,130,"stylish jacket",1401.66
RET-02141521,753,"elegant lamp",221.07
RET-02141521,169,"hardcover memoir",2122.5
RET-02141521,470,"modern novel",165.17
RET-02141521,673,"wireless headphones",1219.08
RET-02141521,287,"illustrated novel",267.3
RET-02141521,454,"smart headphones",712.0
RET-02141521,404,"stylish shirt",516.48
RET-57555262,1000,"hardcover anthology",1931.6
RET-57555262,485,"illustrated guide",1201.75
RET-57555262,823,"illustrated guide",399.52
RET-57555262,544,"classic guide",91.53
